Date,City,Province,RTLBCI
2021-10-18,Montreal, Quebec ,226.6
2021-10-18,Ottawa, Ontario ,193.44
2021-10-18,Hamilton, Ontario ,156.71
2021-10-18,Kitchener, Ontario ,234.71
2021-10-18,St. Catharines - Niagara Falls, Ontario ,225
2021-10-18,Barrie, Ontario ,201.78
2021-10-18,London, Ontario ,183.55
2021-10-18,Milton, Ontario ,242.8
2021-10-18,Toronto, Ontario ,210.12
2021-10-18,Kingston, Ontario ,254.27
2021-10-18,Kanata, Ontario ,245.68
2021-10-18,Guelph, Ontario ,230.09
2021-10-18,Oshawa, Ontario ,213.12
2021-10-18,Windsor, Ontario ,218.56
2021-10-18,Winnipeg, Manitoba ,242.58
2021-10-18,Saskatoon, Saskatchewan ,170.78
2021-10-18,Regina, Saskatchewan ,303.59
2021-10-18,Calgary, Alberta ,178.94
2021-10-18,Edmonton, Alberta ,223.41
2021-10-18,Abbotsford, British Columbia ,291.25
2021-10-18,Kelowna, British Columbia ,256.62
2021-10-18,White Rock, British Columbia ,267.9
2021-10-18,Vancouver, British Columbia ,192.71
2021-10-18,Victoria, British Columbia ,217.56
2021-10-25,St. John's, Newfoundland ,450.75
2021-10-25,Halifax, Nova Scotia ,203.77
2021-10-25,Moncton, New Brunswick ,350.99
2021-10-25,Quebec, Quebec ,292.73
2021-10-25,Trois-Rivieres, Quebec ,324.16
2021-10-25,Sherbrooke, Quebec ,292.02
2021-10-25,Montreal, Quebec ,228.35
2021-10-25,Ottawa, Ontario ,197.39
2021-10-25,Hamilton, Ontario ,166.34
2021-10-25,Kitchener, Ontario ,238.03
2021-10-25,St. Catharines - Niagara Falls, Ontario ,234.37
2021-10-25,Barrie, Ontario ,197.12
2021-10-25,London, Ontario ,180.91
2021-10-25,Milton, Ontario ,256.85
2021-10-25,Toronto, Ontario ,181.05
2021-10-25,Kingston, Ontario ,254.06
2021-10-25,Kanata, Ontario ,257.56
2021-10-25,Guelph, Ontario ,243.76
2021-10-25,Oshawa, Ontario ,225.96
2021-10-25,Windsor, Ontario ,231.71
2021-10-25,Winnipeg, Manitoba ,258.67
2021-10-25,Saskatoon, Saskatchewan ,204.94
2021-10-25,Regina, Saskatchewan ,330.05
2021-10-25,Calgary, Alberta ,215.21
2021-10-25,Edmonton, Alberta ,242.72
2021-10-25,Abbotsford, British Columbia ,319.83
2021-10-25,Kelowna, British Columbia ,264.42
2021-10-25,White Rock, British Columbia ,297.37
2021-10-25,Vancouver, British Columbia ,205.76
2021-10-25,Victoria, British Columbia ,235.25
2021-11-01,St. John's, Newfoundland ,455.95
2021-11-01,Halifax, Nova Scotia ,204.13
2021-11-01,Moncton, New Brunswick ,363.24
2021-11-01,Quebec, Quebec ,277.23
2021-11-01,Trois-Rivieres, Quebec ,338.89
2021-11-01,Sherbrooke, Quebec ,311.24
2021-11-01,Montreal, Quebec ,222.15
2021-11-01,Ottawa, Ontario ,191.01
2021-11-01,Hamilton, Ontario ,167.28
2021-11-01,Kitchener, Ontario ,232.06
2021-11-01,St. Catharines - Niagara Falls, Ontario ,245.51
2021-11-01,Barrie, Ontario ,197.2
2021-11-01,London, Ontario ,193.2
2021-11-01,Milton, Ontario ,250.78
2021-11-01,Toronto, Ontario ,175.57
2021-11-01,Kingston, Ontario ,282.33
2021-11-01,Kanata, Ontario ,264.49
2021-11-01,Guelph, Ontario ,245.01
2021-11-01,Oshawa, Ontario ,220.75
2021-11-01,Windsor, Ontario ,217.32
2021-11-01,Winnipeg, Manitoba ,242.92
2021-11-01,Saskatoon, Saskatchewan ,210.74
2021-11-01,Regina, Saskatchewan ,304.5
2021-11-01,Calgary, Alberta ,218.5
2021-11-01,Edmonton, Alberta ,239.06
2021-11-01,Abbotsford, British Columbia ,319.33
2021-11-01,Kelowna, British Columbia ,264.11
2021-11-01,White Rock, British Columbia ,301.65
2021-11-01,Vancouver, British Columbia ,211.68
2021-11-01,Victoria, British Columbia ,246.55
2021-11-08,St. John's, Newfoundland ,399.65
2021-11-08,Halifax, Nova Scotia ,182.08
2021-11-08,Moncton, New Brunswick ,313.75
2021-11-08,Quebec, Quebec ,261.56
2021-11-08,Trois-Rivieres, Quebec ,257.73
2021-11-08,Sherbrooke, Quebec ,269.69
2021-11-08,Montreal, Quebec ,227.32
2021-11-08,Ottawa, Ontario ,188.47
2021-11-08,Hamilton, Ontario ,147.26
2021-11-08,Kitchener, Ontario ,198.33
2021-11-08,St. Catharines - Niagara Falls, Ontario ,216.76
2021-11-08,Barrie, Ontario ,165.91
2021-11-08,London, Ontario ,146.52
2021-11-08,Milton, Ontario ,225.17
2021-11-08,Toronto, Ontario ,182.51
2021-11-08,Kingston, Ontario ,248.23
2021-11-08,Kanata, Ontario ,249.62
2021-11-08,Guelph, Ontario ,188.54
2021-11-08,Oshawa, Ontario ,201.34
2021-11-08,Windsor, Ontario ,190.21
2021-11-08,Winnipeg, Manitoba ,245.04
2021-11-08,Saskatoon, Saskatchewan ,178.88
2021-11-08,Regina, Saskatchewan ,294.94
2021-11-08,Calgary, Alberta ,216.02
2021-11-08,Edmonton, Alberta ,236.51
2021-11-08,Abbotsford, British Columbia ,265.96
2021-11-08,Kelowna, British Columbia ,220.36
2021-11-08,White Rock, British Columbia ,239.91
2021-11-08,Vancouver, British Columbia ,199.25
2021-11-08,Victoria, British Columbia ,216
2021-11-15,St. John's, Newfoundland ,398.05
2021-11-15,Halifax, Nova Scotia ,185.66
2021-11-15,Moncton, New Brunswick ,340.21
2021-11-15,Quebec, Quebec ,281.95
2021-11-15,Trois-Rivieres, Quebec ,298.07
2021-11-15,Sherbrooke, Quebec ,279.16
2021-11-15,Montreal, Quebec ,215.09
2021-11-15,Ottawa, Ontario ,193.81
2021-11-15,Hamilton, Ontario ,163.38
2021-11-15,Kitchener, Ontario ,221.26
2021-11-15,St. Catharines - Niagara Falls, Ontario ,245.6
2021-11-15,Barrie, Ontario ,193.74
2021-11-15,London, Ontario ,192.17
2021-11-15,Milton, Ontario ,245.7
2021-11-15,Toronto, Ontario ,173.58
2021-11-15,Kingston, Ontario ,275.36
2021-11-15,Kanata, Ontario ,264.13
2021-11-15,Guelph, Ontario ,224.31
2021-11-15,Oshawa, Ontario ,208.67
2021-11-15,Windsor, Ontario ,204.73
2021-11-15,Winnipeg, Manitoba ,206.85
2021-11-15,Saskatoon, Saskatchewan ,195.18
2021-11-15,Regina, Saskatchewan ,311.55
2021-11-15,Calgary, Alberta ,211.01
2021-11-15,Edmonton, Alberta ,237.58
2021-11-15,Abbotsford, British Columbia ,288.34
2021-11-15,Kelowna, British Columbia ,237.81
2021-11-15,White Rock, British Columbia ,258.38
2021-11-15,Vancouver, British Columbia ,194.96
2021-11-15,Victoria, British Columbia ,239.61
2021-11-22,St. John's, Newfoundland ,442.55
2021-11-22,Halifax, Nova Scotia ,202.85
2021-11-22,Moncton, New Brunswick ,343.38
2021-11-22,Quebec, Quebec ,256.81
2021-11-22,Trois-Rivieres, Quebec ,313.2
2021-11-22,Sherbrooke, Quebec ,304.61
2021-11-22,Montreal, Quebec ,217.27
2021-11-22,Ottawa, Ontario ,203.7
2021-11-22,Hamilton, Ontario ,182.49
2021-11-22,Kitchener, Ontario ,274.58
2021-11-22,St. Catharines - Niagara Falls, Ontario ,257.18
2021-11-22,Barrie, Ontario ,221.03
2021-11-22,London, Ontario ,185.92
2021-11-22,Milton, Ontario ,254.66
2021-11-22,Toronto, Ontario ,193.35
2021-11-22,Kingston, Ontario ,279.32
2021-11-22,Kanata, Ontario ,251.76
2021-11-22,Guelph, Ontario ,233.58
2021-11-22,Oshawa, Ontario ,221.55
2021-11-22,Windsor, Ontario ,215.82
2021-11-22,Winnipeg, Manitoba ,252.02
2021-11-22,Saskatoon, Saskatchewan ,203.15
2021-11-22,Regina, Saskatchewan ,286.18
2021-11-22,Calgary, Alberta ,214.21
2021-11-22,Edmonton, Alberta ,232.03
2021-11-22,Abbotsford, British Columbia ,330.21
2021-11-22,Kelowna, British Columbia ,253.02
2021-11-22,White Rock, British Columbia ,272.2
2021-11-22,Vancouver, British Columbia ,206.05
2021-11-22,Victoria, British Columbia ,231.47
2021-11-29,St. John's, Newfoundland ,455.72
2021-11-29,Halifax, Nova Scotia ,200.78
2021-11-29,Moncton, New Brunswick ,338.73
2021-11-29,Quebec, Quebec ,281.48
2021-11-29,Trois-Rivieres, Quebec ,307.99
2021-11-29,Sherbrooke, Quebec ,284.63
2021-11-29,Montreal, Quebec ,204.59
2021-11-29,Ottawa, Ontario ,191
2021-11-29,Hamilton, Ontario ,163.55
2021-11-29,Kitchener, Ontario ,272.27
2021-11-29,St. Catharines - Niagara Falls, Ontario ,266.47
2021-11-29,Barrie, Ontario ,208.98
2021-11-29,London, Ontario ,190.14
2021-11-29,Milton, Ontario ,240.15
2021-11-29,Toronto, Ontario ,175.16
2021-11-29,Kingston, Ontario ,277.66
2021-11-29,Kanata, Ontario ,263.64
2021-11-29,Guelph, Ontario ,218.31
2021-11-29,Oshawa, Ontario ,218.39
2021-11-29,Windsor, Ontario ,209.33
2021-11-29,Winnipeg, Manitoba ,245.96
2021-11-29,Saskatoon, Saskatchewan ,217.94
2021-11-29,Regina, Saskatchewan ,361.66
2021-11-29,Calgary, Alberta ,210.89
2021-11-29,Edmonton, Alberta ,233.18
2021-11-29,Abbotsford, British Columbia ,314.87
2021-11-29,Kelowna, British Columbia ,260.18
2021-11-29,White Rock, British Columbia ,261.02
2021-11-29,Vancouver, British Columbia ,196.86
2021-11-29,Victoria, British Columbia ,229.46
2021-12-06,St. John's, Newfoundland ,471.6
2021-12-06,Halifax, Nova Scotia ,204.3
2021-12-06,Moncton, New Brunswick ,338.98
2021-12-06,Quebec, Quebec ,281.31
2021-12-06,Trois-Rivieres, Quebec ,301.4
2021-12-06,Sherbrooke, Quebec ,280.98
2021-12-06,Montreal, Quebec ,239.99
2021-12-06,Ottawa, Ontario ,189.63
2021-12-06,Hamilton, Ontario ,178.18
2021-12-06,Kitchener, Ontario ,251.12
2021-12-06,St. Catharines - Niagara Falls, Ontario ,263.7
2021-12-06,Barrie, Ontario ,231.79
2021-12-06,London, Ontario ,210.98
2021-12-06,Milton, Ontario ,254.93
2021-12-06,Toronto, Ontario ,196.96
2021-12-06,Kingston, Ontario ,284.23
2021-12-06,Kanata, Ontario ,244.77
2021-12-06,Guelph, Ontario ,237.55
2021-12-06,Oshawa, Ontario ,228.11
2021-12-06,Windsor, Ontario ,206.42
2021-12-06,Winnipeg, Manitoba ,261.84
2021-12-06,Saskatoon, Saskatchewan ,210.57
2021-12-06,Regina, Saskatchewan ,312.22
2021-12-06,Calgary, Alberta ,232.91
2021-12-06,Edmonton, Alberta ,239.66
2021-12-06,Abbotsford, British Columbia ,323.38
2021-12-06,Kelowna, British Columbia ,268.2
2021-12-06,White Rock, British Columbia ,277.87
2021-12-06,Vancouver, British Columbia ,207.27
2021-12-06,Victoria, British Columbia ,241.98
2021-12-13,St. John's, Newfoundland ,425.04
2021-12-13,Halifax, Nova Scotia ,181.3
2021-12-13,Moncton, New Brunswick ,323
2021-12-13,Quebec, Quebec ,247.08
2021-12-13,Trois-Rivieres, Quebec ,266.81
2021-12-13,Sherbrooke, Quebec ,262.66
2021-12-13,Montreal, Quebec ,198.94
2021-12-13,Ottawa, Ontario ,177.06
2021-12-13,Hamilton, Ontario ,169.8
2021-12-13,Kitchener, Ontario ,211.77
2021-12-13,St. Catharines - Niagara Falls, Ontario ,248.49
2021-12-13,Barrie, Ontario ,221.15
2021-12-13,London, Ontario ,187.54
2021-12-13,Milton, Ontario ,238.23
2021-12-13,Toronto, Ontario ,199.49
2021-12-13,Kingston, Ontario ,263.28
2021-12-13,Kanata, Ontario ,251.58
2021-12-13,Guelph, Ontario ,217.09
2021-12-13,Oshawa, Ontario ,214.86
2021-12-13,Windsor, Ontario ,208.39
2021-12-13,Winnipeg, Manitoba ,243.42
2021-12-13,Saskatoon, Saskatchewan ,205.92
2021-12-13,Regina, Saskatchewan ,330.84
2021-12-13,Calgary, Alberta ,222.14
2021-12-13,Edmonton, Alberta ,231.95
2021-12-13,Abbotsford, British Columbia ,299.52
2021-12-13,Kelowna, British Columbia ,269.75
2021-12-13,White Rock, British Columbia ,262.38
2021-12-13,Vancouver, British Columbia ,206.58
2021-12-13,Victoria, British Columbia ,234.22
2021-12-20,St. John's, Newfoundland ,457.95
2021-12-20,Halifax, Nova Scotia ,183.36
2021-12-20,Moncton, New Brunswick ,331.11
2021-12-20,Quebec, Quebec ,283.09
2021-12-20,Trois-Rivieres, Quebec ,299.29
2021-12-20,Sherbrooke, Quebec ,286.77
2021-12-20,Montreal, Quebec ,208.82
2021-12-20,Ottawa, Ontario ,186.45
2021-12-20,Hamilton, Ontario ,164.66
2021-12-20,Kitchener, Ontario ,238.86
2021-12-20,St. Catharines - Niagara Falls, Ontario ,249.9
2021-12-20,Barrie, Ontario ,220.95
2021-12-20,London, Ontario ,182.62
2021-12-20,Milton, Ontario ,241.06
2021-12-20,Toronto, Ontario ,188.2
2021-12-20,Kingston, Ontario ,244.15
2021-12-20,Kanata, Ontario ,241.41
2021-12-20,Guelph, Ontario ,220.45
2021-12-20,Oshawa, Ontario ,211.58
2021-12-20,Windsor, Ontario ,211.37
2021-12-20,Winnipeg, Manitoba ,263.68
2021-12-20,Saskatoon, Saskatchewan ,224.97
2021-12-20,Regina, Saskatchewan ,321.65
2021-12-20,Calgary, Alberta ,215.61
2021-12-20,Edmonton, Alberta ,238.88
2021-12-20,Abbotsford, British Columbia ,316.17
2021-12-20,Kelowna, British Columbia ,279.45
2021-12-20,White Rock, British Columbia ,271.05
2021-12-20,Vancouver, British Columbia ,207.23
2021-12-20,Victoria, British Columbia ,237.7
2021-12-27,St. John's, Newfoundland ,399.05
2021-12-27,Halifax, Nova Scotia ,168.07
2021-12-27,Moncton, New Brunswick ,307.42
2021-12-27,Quebec, Quebec ,242.38
2021-12-27,Trois-Rivieres, Quebec ,257.46
2021-12-27,Sherbrooke, Quebec ,252.91
2021-12-27,Montreal, Quebec ,165.5
2021-12-27,Ottawa, Ontario ,168.61
2021-12-27,Hamilton, Ontario ,153.89
2021-12-27,Kitchener, Ontario ,225.3
2021-12-27,St. Catharines - Niagara Falls, Ontario ,223.55
2021-12-27,Barrie, Ontario ,205.86
2021-12-27,London, Ontario ,148.46
2021-12-27,Milton, Ontario ,216.34
2021-12-27,Toronto, Ontario ,166.81
2021-12-27,Kingston, Ontario ,219.76
2021-12-27,Kanata, Ontario ,225.5
2021-12-27,Guelph, Ontario ,208.1
2021-12-27,Oshawa, Ontario ,205.01
2021-12-27,Windsor, Ontario ,195.35
2021-12-27,Winnipeg, Manitoba ,221.71
2021-12-27,Saskatoon, Saskatchewan ,195.9
2021-12-27,Regina, Saskatchewan ,292.27
2021-12-27,Calgary, Alberta ,183.39
2021-12-27,Edmonton, Alberta ,202.53
2021-12-27,Abbotsford, British Columbia ,276.39
2021-12-27,Kelowna, British Columbia ,248.07
2021-12-27,White Rock, British Columbia ,243.4
2021-12-27,Vancouver, British Columbia ,182.84
2021-12-27,Victoria, British Columbia ,200.43
2022-01-03,St. John's, Newfoundland ,370.31
2022-01-03,Halifax, Nova Scotia ,221.53
2022-01-03,Moncton, New Brunswick ,437.52
2022-01-03,Quebec, Quebec ,289.06
2022-01-03,Trois-Rivieres, Quebec ,329.14
2022-01-03,Sherbrooke, Quebec ,318.5
2022-01-03,Montreal, Quebec ,181.44
2022-01-03,Ottawa, Ontario ,197.21
2022-01-03,Hamilton, Ontario ,194.23
2022-01-03,Kitchener, Ontario ,261.57
2022-01-03,St. Catharines - Niagara Falls, Ontario ,280.44
2022-01-03,Barrie, Ontario ,241.38
2022-01-03,London, Ontario ,256.86
2022-01-03,Milton, Ontario ,231.75
2022-01-03,Toronto, Ontario ,189.18
2022-01-03,Kingston, Ontario ,259.42
2022-01-03,Kanata, Ontario ,218.75
2022-01-03,Guelph, Ontario ,280.29
2022-01-03,Oshawa, Ontario ,196.29
2022-01-03,Windsor, Ontario ,198.9
2022-01-03,Winnipeg, Manitoba ,208.89
2022-01-03,Saskatoon, Saskatchewan ,259.15
2022-01-03,Regina, Saskatchewan ,404.29
2022-01-03,Calgary, Alberta ,211.31
2022-01-03,Edmonton, Alberta ,236.35
2022-01-03,Abbotsford, British Columbia ,294.67
2022-01-03,Kelowna, British Columbia ,353.48
2022-01-03,White Rock, British Columbia ,372.72
2022-01-03,Vancouver, British Columbia ,200.87
2022-01-03,Victoria, British Columbia ,208.03
2022-01-10,St. John's, Newfoundland ,347.78
2022-01-10,Halifax, Nova Scotia ,164.02
2022-01-10,Moncton, New Brunswick ,328.05
2022-01-10,Quebec, Quebec ,247.97
2022-01-10,Trois-Rivieres, Quebec ,338.25
2022-01-10,Sherbrooke, Quebec ,348.15
2022-01-10,Montreal, Quebec ,181.07
2022-01-10,Ottawa, Ontario ,147.51
2022-01-10,Hamilton, Ontario ,172.96
2022-01-10,Kitchener, Ontario ,210.71
2022-01-10,St. Catharines - Niagara Falls, Ontario ,279.36
2022-01-10,Barrie, Ontario ,210.76
2022-01-10,London, Ontario ,207.96
2022-01-10,Milton, Ontario ,223.95
2022-01-10,Toronto, Ontario ,168.92
2022-01-10,Kingston, Ontario ,222.05
2022-01-10,Kanata, Ontario ,195.83
2022-01-10,Guelph, Ontario ,239.19
2022-01-10,Oshawa, Ontario ,191.38
2022-01-10,Windsor, Ontario ,153.03
2022-01-10,Winnipeg, Manitoba ,196.23
2022-01-10,Saskatoon, Saskatchewan ,218.98
2022-01-10,Regina, Saskatchewan ,354.07
2022-01-10,Calgary, Alberta ,179.8
2022-01-10,Edmonton, Alberta ,198.93
2022-01-10,Abbotsford, British Columbia ,269.16
2022-01-10,Kelowna, British Columbia ,348.71
2022-01-10,White Rock, British Columbia ,355
2022-01-10,Vancouver, British Columbia ,191.74
2022-01-10,Victoria, British Columbia ,202.96
2022-01-17,St. John's, Newfoundland ,274.94
2022-01-17,Halifax, Nova Scotia ,128.08
2022-01-17,Moncton, New Brunswick ,299.3
2022-01-17,Quebec, Quebec ,224.75
2022-01-17,Trois-Rivieres, Quebec ,250.68
2022-01-17,Sherbrooke, Quebec ,286.05
2022-01-17,Montreal, Quebec ,186.23
2022-01-17,Ottawa, Ontario ,134.44
2022-01-17,Hamilton, Ontario ,160.99
2022-01-17,Kitchener, Ontario ,204.01
2022-01-17,St. Catharines - Niagara Falls, Ontario ,222.14
2022-01-17,Barrie, Ontario ,208.09
2022-01-17,London, Ontario ,190.72
2022-01-17,Milton, Ontario ,199.06
2022-01-17,Toronto, Ontario ,165.28
2022-01-17,Kingston, Ontario ,195.63
2022-01-17,Kanata, Ontario ,185.7
2022-01-17,Guelph, Ontario ,189.22
2022-01-17,Oshawa, Ontario ,178.33
2022-01-17,Windsor, Ontario ,173.52
2022-01-17,Winnipeg, Manitoba ,194.64
2022-01-17,Saskatoon, Saskatchewan ,225.33
2022-01-17,Regina, Saskatchewan ,318.19
2022-01-17,Calgary, Alberta ,191.11
2022-01-17,Edmonton, Alberta ,198.81
2022-01-17,Abbotsford, British Columbia ,250.97
2022-01-17,Kelowna, British Columbia ,341.58
2022-01-17,White Rock, British Columbia ,336.89
2022-01-17,Vancouver, British Columbia ,187.75
2022-01-17,Victoria, British Columbia ,205.39
2022-01-24,St. John's, Newfoundland ,290.19
2022-01-24,Halifax, Nova Scotia ,149.35
2022-01-24,Moncton, New Brunswick ,279.49
2022-01-24,Quebec, Quebec ,207.81
2022-01-24,Trois-Rivieres, Quebec ,248.01
2022-01-24,Sherbrooke, Quebec ,311.19
2022-01-24,Montreal, Quebec ,182.73
2022-01-24,Ottawa, Ontario ,122.53
2022-01-24,Hamilton, Ontario ,148.46
2022-01-24,Kitchener, Ontario ,199.53
2022-01-24,St. Catharines - Niagara Falls, Ontario ,214.58
2022-01-24,Barrie, Ontario ,199.72
2022-01-24,London, Ontario ,197.54
2022-01-24,Milton, Ontario ,176
2022-01-24,Toronto, Ontario ,147.02
2022-01-24,Kingston, Ontario ,195.94
2022-01-24,Kanata, Ontario ,164.03
2022-01-24,Guelph, Ontario ,198.53
2022-01-24,Oshawa, Ontario ,161.14
2022-01-24,Windsor, Ontario ,169.9
2022-01-24,Winnipeg, Manitoba ,179.33
2022-01-24,Saskatoon, Saskatchewan ,201.85
2022-01-24,Regina, Saskatchewan ,304.45
2022-01-24,Calgary, Alberta ,192.15
2022-01-24,Edmonton, Alberta ,190.84
2022-01-24,Abbotsford, British Columbia ,249.24
2022-01-24,Kelowna, British Columbia ,320.82
2022-01-24,White Rock, British Columbia ,325.71
2022-01-24,Vancouver, British Columbia ,193.66
2022-01-24,Victoria, British Columbia ,203.95
2022-01-31,St. John's, Newfoundland ,288.42
2022-01-31,Halifax, Nova Scotia ,131.12
2022-01-31,Moncton, New Brunswick ,253.47
2022-01-31,Quebec, Quebec ,187.76
2022-01-31,Trois-Rivieres, Quebec ,254.9
2022-01-31,Sherbrooke, Quebec ,300.29
2022-01-31,Montreal, Quebec ,207.16
2022-01-31,Ottawa, Ontario ,142.83
2022-01-31,Hamilton, Ontario ,157.74
2022-01-31,Kitchener, Ontario ,213.43
2022-01-31,St. Catharines - Niagara Falls, Ontario ,240
2022-01-31,Barrie, Ontario ,206.66
2022-01-31,London, Ontario ,204.22
2022-01-31,Milton, Ontario ,199.68
2022-01-31,Toronto, Ontario ,167.11
2022-01-31,Kingston, Ontario ,208.72
2022-01-31,Kanata, Ontario ,188.79
2022-01-31,Guelph, Ontario ,209.32
2022-01-31,Oshawa, Ontario ,186.8
2022-01-31,Windsor, Ontario ,163.1
2022-01-31,Winnipeg, Manitoba ,210.35
2022-01-31,Saskatoon, Saskatchewan ,216.91
2022-01-31,Regina, Saskatchewan ,313.76
2022-01-31,Calgary, Alberta ,196.03
2022-01-31,Edmonton, Alberta ,203.76
2022-01-31,Abbotsford, British Columbia ,240.36
2022-01-31,Kelowna, British Columbia ,330.67
2022-01-31,White Rock, British Columbia ,336.51
2022-01-31,Vancouver, British Columbia ,193.33
2022-01-31,Victoria, British Columbia ,225.35
2022-02-07,St. John's, Newfoundland ,199.37
2022-02-07,Halifax, Nova Scotia ,121.84
2022-02-07,Moncton, New Brunswick ,276.4
2022-02-07,Quebec, Quebec ,187.59
2022-02-07,Trois-Rivieres, Quebec ,258.6
2022-02-07,Sherbrooke, Quebec ,257.73
2022-02-07,Montreal, Quebec ,173.6
2022-02-07,Ottawa, Ontario ,139.77
2022-02-07,Hamilton, Ontario ,161.17
2022-02-07,Kitchener, Ontario ,219.64
2022-02-07,St. Catharines - Niagara Falls, Ontario ,188.59
2022-02-07,Barrie, Ontario ,198.49
2022-02-07,London, Ontario ,142.17
2022-02-07,Milton, Ontario ,240.09
2022-02-07,Toronto, Ontario ,151.98
2022-02-07,Kingston, Ontario ,301.66
2022-02-07,Kanata, Ontario ,238.19
2022-02-07,Guelph, Ontario ,208.16
2022-02-07,Oshawa, Ontario ,193.55
2022-02-07,Windsor, Ontario ,173.06
2022-02-07,Winnipeg, Manitoba ,202.32
2022-02-07,Saskatoon, Saskatchewan ,197.2
2022-02-07,Regina, Saskatchewan ,289.22
2022-02-07,Calgary, Alberta ,195.86
2022-02-07,Edmonton, Alberta ,196.79
2022-02-07,Abbotsford, British Columbia ,328.17
2022-02-07,Kelowna, British Columbia ,336.32
2022-02-07,White Rock, British Columbia ,343.11
2022-02-07,Vancouver, British Columbia ,185.69
2022-02-07,Victoria, British Columbia ,151.4
2022-02-14,St. John's, Newfoundland ,200.24
2022-02-14,Halifax, Nova Scotia ,123.22
2022-02-14,Moncton, New Brunswick ,277.3
2022-02-14,Quebec, Quebec ,185.13
2022-02-14,Trois-Rivieres, Quebec ,247.46
2022-02-14,Sherbrooke, Quebec ,260.37
2022-02-14,Montreal, Quebec ,163.33
2022-02-14,Ottawa, Ontario ,122.35
2022-02-14,Hamilton, Ontario ,153
2022-02-14,Kitchener, Ontario ,219.13
2022-02-14,St. Catharines - Niagara Falls, Ontario ,287.34
2022-02-14,Barrie, Ontario ,198.93
2022-02-14,London, Ontario ,144.41
2022-02-14,Milton, Ontario ,236.11
2022-02-14,Toronto, Ontario ,145.64
2022-02-14,Kingston, Ontario ,278.32
2022-02-14,Kanata, Ontario ,229.93
2022-02-14,Guelph, Ontario ,205.01
2022-02-14,Oshawa, Ontario ,191.87
2022-02-14,Windsor, Ontario ,150.2
2022-02-14,Winnipeg, Manitoba ,216.88
2022-02-14,Saskatoon, Saskatchewan ,207.32
2022-02-14,Regina, Saskatchewan ,299.98
2022-02-14,Calgary, Alberta ,206.11
2022-02-14,Edmonton, Alberta ,205.18
2022-02-14,Abbotsford, British Columbia ,317.8
2022-02-14,Kelowna, British Columbia ,347.9
2022-02-14,White Rock, British Columbia ,343.47
2022-02-14,Vancouver, British Columbia ,193.48
2022-02-14,Victoria, British Columbia ,145.61
2022-02-21,St. John's, Newfoundland ,159.03
2022-02-21,Halifax, Nova Scotia ,123.95
2022-02-21,Moncton, New Brunswick ,293.06
2022-02-21,Quebec, Quebec ,192.52
2022-02-21,Trois-Rivieres, Quebec ,256.55
2022-02-21,Sherbrooke, Quebec ,253.34
2022-02-21,Montreal, Quebec ,178.54
2022-02-21,Ottawa, Ontario ,109.73
